sttn_no,sttn_name,longitude,latitude
024050,잠실광역환승센터,127.1007210704,37.5123429607
024101,천호역 풍납시장,127.122575,37.537038
024102,풍납1치안센터입구,127.121588,37.53428
024103,파크데일아파트2단지앞,127.1584215427,37.4979450637
024104,파크데일아파트1단지앞,127.15843,37.498135
024105,풍납1동동아한가람아파트,127.114445,37.537019
024106,풍납동신성노바빌,127.1158760068,37.538146277
024107,풍납동씨티극동아파트,127.117117,37.539287
024108,풍납토성 천호역10번출구,127.121963,37.538935
024109,영파여고 강동구청역,127.120507,37.531253
024110,풍납동극동 쌍용아파트,127.1180236157,37.5265632485
024111,풍납중학교,127.1149375554,37.5246379417
024112,풍성중학교 잠실올림픽아이파크,127.1135650154,37.5248109306
024113,울산대학교의과대학,127.109976,37.524831
024114,서울아산병원동관,127.1071794656,37.5268880703
024115,서울아산병원동관,127.1075881058,37.5270255668
024116,풍납토성서성벽,127.110738,37.531455
024117,송파두산위브 송파소방서,127.1416513795,37.5001266228
024118,송파두산위브 송파소방서,127.1418761558,37.5000316637
024119,토성초등학교 현대리버빌아파트,127.114543,37.530065
024120,풍납동영어체험마을,127.112223,37.531107
024121,올림픽대교남단,127.115430691,37.5267442285
024122,마천역 송파파크센트럴,127.1513064133,37.4942476909
024123,잠실파크리오아파트상가 올림픽회관,127.1146491783,37.521023915
024124,잠실파크리오아파트앞,127.109917,37.519605
024125,잠실나루역,127.1058907813,37.5188856733
024126,잠실진주아파트,127.109298,37.519198
024127,몽촌토성역,127.113012,37.518369
024128,신천동진주아파트,127.109278,37.516633
024129,잠실나루역,127.104432803,37.5182652128
024130,잠실중학교 장미종합상가,127.10066,37.51715
024131,잠실중학교,127.100445,37.516785
024132,잠실역8번출구,127.101538,37.51401
024133,잠실역7번출구,127.099443484,37.5146065479
024134,잠실역1번 11번출구,127.103242,37.514064
024135,잠실역9번출구,127.104215,37.514917
024136,송파구청 방이맛골,127.107219,37.513997
024137,잠실역6번출구,127.0988017918,37.5143926246
024138,잠실역 롯데월드,127.097765,37.512951
024139,잠실5단지,127.0939144028,37.5122132454
024140,잠실리센츠아파트앞,127.0913235945,37.5119152103
024141,잠실새내역 잠실2동주민센터,127.0872805398,37.5117722886
024142,잠실엘스아파트앞,127.0833904794,37.5118706155
024143,종합운동장사거리,127.079682,37.51206
024144,잠실종합운동장,127.0720732937,37.5111175337
024145,잠실트리지움아파트앞,127.091105,37.511516
024146,잠실역 롯데월드,127.0981962498,37.51241161
024147,갤러리아팰리스,127.0929234933,37.511317434
024148,잠실트리지움,127.0926278344,37.5109779513
024149,영동일고레이크팰리스앞,127.0921466781,37.5088084767
024150,영동일고트리지움APT정문앞,127.091732,37.509037
024151,위례포레샤인15단지,127.143618,37.485173
024152,잠실트리지움,127.0902574376,37.5076826578
024153,잠실119안전센터,127.0947494345,37.5070078199
024154,잠실종합운동장,127.0728158016,37.5104187251999
024155,아시아선수촌아파트,127.0784474662,37.5104100042
024156,아주중학교,127.076602,37.504784
024157,종합운동장사거리,127.0795554593,37.5116128425
024158,잠실새내역4번출구,127.08436,37.511447
024159,영빌딩앞,127.089623,37.506535
024160,잠실우성4차현대아파트,127.0852075828,37.5052624454
024161,잠실우성4차현대아파트,127.085368,37.50496
024162,잠실근린공원 성현교회,127.0814987467,37.5063220545
024163,아시아선수촌아파트삼거리 성현교회,127.080994,37.506194
024164,아시아선수촌아파트,127.079036654,37.5098569453
024165,아주중학교,127.077932,37.50537
024166,삼전역,127.088965,37.503933
024167,삼전역,127.0897903395,37.5039542558
024168,송파구민회관구의회,127.0947575704,37.5027059543
024169,송파구민회관구의회,127.09456,37.502428
024170,삼학사길사거리,127.096998,37.504692
024171,잠실119안전센터,127.0929452929,37.5070038465
024172,삼전삼밭나루공원입구,127.08983,37.506282
024173,삼전역 잠실현대아파트,127.08747,37.503429
024174,삼전동현대APT,127.0874664895,37.5004306288
024175,삼전동쌍용하이츠빌라,127.0908500813,37.4992253627
024176,삼전사회복지관,127.094243,37.498092
024177,배명중고교,127.0966612411,37.5001551941
024178,석촌고분역 올림픽병원,127.0983927355,37.5026705428
024179,석촌고분역 올림픽병원,127.098638,37.502428
024180,석촌역 잠실한솔아파트,127.1052845803,37.5045154646
024181,석촌역 잠실한솔아파트,127.105635,37.504398
024182,송파레이크파크호반써밋2차정문,127.1433479888,37.4850420817
024183,삼학사길사거리,127.097258,37.504039
024184,배명중고교,127.0969106203,37.4997098452
024185,석촌동남현교회앞,127.1006951845,37.49902004
024186,석촌동남현교회앞,127.10027,37.498804
024187,송파책박물관 헬리오시티,127.1044857249,37.5002341376
024188,송파책박물관 헬리오시티,127.1040226991,37.4999173582
024189,송파사거리 석촌시장,127.1091779641,37.5015446024
024190,송파사거리,127.10875,37.501603
024191,송파역 헬리오시티,127.1110144742,37.5005814149
024192,위례포레샤인13단지공원,127.136244,37.48315
024193,송파여성문화회관,127.1094493659,37.5069356421
024194,송파여성문화회관,127.109617,37.506738
024195,송파초등학교 송파동성당,127.111297551,37.5091624679
024196,송파초등학교 송파동성당,127.111379311,37.5087366131
024197,방이동사거리,127.1107862085,37.5106676569
024198,포레나송파후문,127.1469872299,37.4846449844
024199,송파나루역,127.113213,37.509562
024200,송파2동한양아파트,127.1138832242,37.5038731127
024201,송파동한양1차아파트,127.115413,37.505957
024202,서울방이동고분군,127.1151707999,37.5084245055
024203,송파역,127.1129081285,37.4992928463
024204,성지아파트,127.1174306486,37.4997831426
024205,송파동삼익아파트,127.1219127896,37.5029232975
024206,삼익아파트미성아파트,127.1203825294,37.5060869823
024207,송파2동한양삼성아파트,127.1157233661,37.5059979239
024208,한양공원,127.113797,37.503707
024209,잠실여고후문,127.11201,37.502575
024210,방이중학교,127.114367,37.514164
024211,한성백제역4번출구,127.115367,37.514997
024212,송파나루역 방이시장,127.1124463657,37.5110032307
024213,송파나루역 방이시장,127.112945,37.511085
024214,송파나루역,127.1116741986,37.5106794362
024215,송파구청 방이맛골,127.107792,37.513352
024216,잠실진주아파트,127.1096189729,37.5161753691
024217,올림픽베어스타운아파트앞,127.1191035641,37.5148280531
024218,방이초등학교,127.119108,37.51187
024219,방이시장입구,127.118048,37.510113
024220,방이우체국,127.1139245961,37.5095130652
024221,올림픽공원남2문,127.121407,37.514023
024222,올림픽공원장미광장,127.1249201549,37.512651295
024223,방이역3번출구대림아파트,127.1256144074,37.5084180897
024224,한양삼익아파트,127.121715,37.505915
024225,방이시장입구,127.118117,37.509897
024226,방이초등학교,127.11946,37.512017
024227,신구블레스밸리앞,127.121497,37.51141
024228,신구블레스밸리,127.12188,37.511615
024229,방이동대림코오롱아파트,127.1242379509,37.5091863822
024230,방이동대림코오롱아파트,127.1240112053,37.509558775
024231,올림픽회관,127.1151501871,37.5209125924
024232,풍납동극동 쌍용아파트,127.1187,37.526842
024233,한성백제박물관,127.1193,37.515525
024234,서울체육중 고등학교,127.1313779815,37.5222031515
024235,둔촌오륜역 서문교회,127.139743,37.518467
024236,서하남IC입구,127.142813,37.517107
024237,효죽동입구,127.1418482902,37.5124681797
024238,포레나송파정문,127.1475593634,37.4867040154
024239,올림픽공원장미광장,127.126158,37.512882
024240,올림픽공원남2문,127.12181,37.514625
024241,몽촌토성역 한성백제역,127.11463,37.517203
024242,보성중고등학교,127.13357,37.520023
024243,보성중고등학교,127.133004,37.519734
024244,올림픽공원역,127.1308988886,37.5167177922
024245,올림픽공원역,127.1314785378,37.516324269
024246,올림픽공원테니스장,127.1286,37.513298
024247,올림픽선수촌아파트,127.1292816284,37.5133663299
024248,방이역,127.126495,37.508848
024249,오금역 오금동현대아파트,127.1264326302,37.5032944565
024250,오금공원앞,127.13297,37.499213
024251,개롱역 오금동상아아파트,127.1359380431,37.497653816
024252,보인고교 오금동삼성아파트,127.138228,37.496447
024253,송파사회복지관 성요셉성당,127.1407036537,37.4980789633
024254,거여초등학교,127.1402155083,37.502548108
024255,거여초등학교,127.140012,37.50241
024256,송파참병원,127.1375165211,37.5036199871
024257,송파참병원,127.1374117762,37.5038625052
024258,신흥운수입구,127.1353925625,37.5043505304
024259,신흥운수입구,127.134153,37.505033
024260,송파레미니스후문,127.1354499522,37.5061531582
024261,송파레미니스후문,127.135317,37.506195
024262,오금공원사거리,127.1310600773,37.506034168
024263,오금공원사거리,127.1310586523,37.5063791494
024264,오금동대림아파트,127.12799,37.507917
024265,오금동대림아파트,127.128115,37.507652
024266,송파도서관,127.1358517768,37.4999787589
024267,우창아파트,127.1360639933,37.4997505359
024268,오금동사거리,127.1378915552,37.5027436793
024269,오금동사거리,127.138162,37.502775
024270,거여역,127.1426661724,37.4940540879
024271,거여역현대아파트,127.142477,37.493818
024272,체육문화회관,127.1433758342,37.4908038511
024273,거여역2번출구,127.1447634037,37.4943119554
024274,송파사회복지관 성요셉성당,127.140953,37.498118
024275,거여아파트단지앞,127.1435753484,37.4904638928
024276,거여역5번출구,127.145677,37.492903
024277,거여역4번출구,127.1456917976,37.4931392222
024278,송파파크센트럴,127.148924,37.492941
024279,종점,127.152763,37.492768
024280,비호아파트,127.154185,37.492007
024281,인애가요양병원,127.1350449386,37.5053573702
024282,마천1동주민센터,127.149613,37.495774
024283,마천2동주민센터,127.148233,37.496742
024284,거여역3번출구 현대2차아파트,127.145095,37.494278
024285,마천1동주민센터,127.1498825172,37.495710391
024286,마천역 송파파크센트럴,127.1522337071,37.4934555292
024287,비호아파트,127.15409,37.492178
024288,남한산성입구,127.157155,37.490972
024289,송파구립마천청소년센터,127.156552,37.491982
024290,송파구립마천청소년센터,127.15679,37.491832
024291,송파보훈회관 금호어울림2차,127.1558084636,37.4939681019
024292,송파보훈회관 금호어울림2차,127.155567,37.493992
024293,마천동금호어울림1차아파트,127.154198,37.497198
024294,마천동금호어울림1차아파트,127.154075,37.497978
024295,마천시장마천동우방아파트앞,127.15151,37.499937
024296,남천초교마천동우방아파트앞,127.1519312753,37.4999186245
024297,청암노인요양원,127.148553,37.501352
024298,청암노인요양원,127.150052,37.501079
024299,마천동사거리,127.146632,37.498527
024300,마천동사거리,127.1471,37.49872
024301,마천2동윤진빌딩 신동아아파트,127.144058,37.499635
024302,마천2동윤진빌딩 신동아아파트,127.1442444466,37.4996759516
024303,마천2동주민센터,127.1480088453,37.4970139451
024305,복정역1번출구,127.1271368118,37.4723236592
024306,거여1동주민센터,127.1457581251,37.4964789482
024307,건영아파트,127.126677,37.481675
024308,문현중학교,127.12675,37.479987
024309,문현중학교,127.1269147543,37.4800743082
024310,문덕초등학교 문정고등학교,127.126405225,37.483681076
024311,문정대우아파트,127.12834,37.486465
024312,삼성래미안아파트후문,127.131928,37.488922
024313,문정시영가락프라자아파트,127.13457,37.491223
024314,문정시영 세양청마루아파트,127.1359635544,37.492386841
024315,한림연예예술고교,127.1314174837,37.4853687826
024316,한림연예예술고교,127.131745,37.485403
024317,구송파세무서,127.128678,37.482985
024318,구송파세무서,127.128968,37.483383
024319,문정1동주민센터 로데오거리,127.124523,37.490393
024320,위례포레샤인18단지,127.152664,37.489242
024321,위례포레샤인18단지,127.151798,37.489008
024322,문덕초등학교 문정고등학교,127.126295,37.483395
024323,문정동푸르지오아파트,127.127177779,37.4871576085
024324,문정동대우아파트,127.126833,37.486845
024325,문정동래미안아파트,127.129332,37.492042
024326,문정래미안현대아파트앞,127.128978,37.491672
024327,문정현대아파트,127.1276179735,37.4906606253
024328,문정동현대아파트,127.127615143,37.490326319
024329,문정현대아파트,127.128952,37.492752
024330,문정동제일은행앞,127.124515454,37.4862512301
024331,문정동제일은행,127.124606,37.486123
024332,삼성래미안아파트후문,127.131877,37.48921
024333,문정2동주민센터 청소년수련관,127.1125408941,37.490476805
024334,훼미리근린공원,127.114910023,37.4911854953
024335,문정로데오거리입구,127.11942,37.491027
024336,포레나송파정문,127.148588,37.487072
024337,서울위례별초교,127.143837,37.478319
024338,오금역2번출구,127.1287989134,37.5018326648
024339,오금역3번출구,127.128894,37.501292
024340,장지동,127.1263366558,37.4691472156
024341,위례포레샤인18단지남문,127.152767,37.4869
024342,힐스테이트센트럴위례,127.153320863,37.4867831616
024343,가윤예식장,127.1253325788,37.4927509283
024344,가락동미륭아파트,127.1282354597,37.4926622084
024345,가락동쌍용아파트,127.1304312751,37.4943836148
024346,송파중학교,127.1315012297,37.4963729647
024348,개롱역3번출구,127.135372,37.49767
024349,삼환아파트,127.137465,37.496575
024350,송파배드민턴체육관,127.1380346597,37.494463284
024351,문정시영 세영청마루아파트,127.1357194046,37.4924556056
024352,문정시영가락프라자아파트,127.133716891,37.4907268695
024353,가락2동프라자아파트,127.134058,37.493108
024354,가락2동프라자아파트,127.1342992774,37.4930607661
024355,극동아파트,127.132135,37.494885
024356,가락2동극동아파트,127.1313314941,37.4952844366
024357,가락동극동아파트,127.1318312665,37.4962572557
024358,가락동쌍용아파트앞,127.1298582661,37.4939454088
024359,가주초등학교,127.128857243,37.4971454197
024360,가동초등학교,127.128657,37.497543
024361,가락2동주민센터,127.1268492824,37.4988632917
024362,가락2동주민센터,127.1267122675,37.4987661196
024363,가락시장 가락시장역,127.1172843207,37.4944478594
024364,문정로데오거리입구,127.1204716628,37.4904599734
024365,문정1동주민센터 로데오거리,127.124333,37.490657
024366,건너말공원입구,127.1250181262,37.4927143163
024367,가락대림아파트,127.1208958419,37.4975395069
024368,샛별어린이공원입구,127.121255,37.497584
024369,송파경찰서 오금역,127.126868,37.50267
024370,가락동쌍용아파트,127.122097,37.50252
024371,가락대림아파트,127.117985,37.499682
024372,신가초등학교,127.120215,37.498817
024373,신가초등학교,127.12017,37.498427
024374,석촌중학교후문,127.122922,37.499832
024375,석촌중학교후문,127.123203452,37.4998583625
024376,포레나송파,127.149252,37.484705
024377,경찰병원 KT가락지사,127.122243,37.495927
024378,경찰병원 KT가락지사,127.1223707692,37.496234994
024379,경찰병원 서울동부고용노동지청,127.122337,37.494675
024380,가락시장역4번출구 제일오피스텔,127.119723,37.493218
024381,위례호반써밋,127.14964829,37.484321154
024382,경찰병원 서울동부고용노동지청,127.12262,37.494428
024383,북위례입구,127.1564418418,37.489061871
024384,위례포레자이,127.1567449314,37.4886660152
024385,가락시장 가락시장역,127.1171509252,37.4937628733
024386,가락시장 가락몰,127.115874,37.491843
024387,가락시장남문,127.11225,37.490783
024388,가락시장?헬리오시티,127.104966,37.494381
024389,가락시장 헬리오시티,127.1062542896,37.4951999021
024390,가락1동주민센터,127.1098466383,37.4962977643
024391,서울방이동고분군,127.116198465,37.5082096607
024392,문정동대우아파트,127.128305,37.486665
024393,토성오거리,127.119084,37.532057
024394,풍납토성서성벽,127.109875,37.529799
024395,가락시장동문,127.116007,37.495147
024396,몽촌토성역 한성백제역,127.1134131446,37.5168773481
024397,풍납동강변현대아파트,127.111217,37.533635
024398,서울위례별초교 위례별유치원,127.144875,37.478031
024399,송례중학교 송파꿈에그린,127.141494,37.477311
024400,홍이공원,127.1247919705,37.5002054217
024401,홍이공원,127.124825,37.500417
024402,송파파크센트럴,127.1495066063,37.4926552279
024403,거여역7번출구,127.1440062914,37.4923363183
024404,거여역6번출구,127.14409,37.49196
024405,덕수고등학교,127.146229,37.485555
024406,풍납2동주민센터,127.1157437836,37.5294724466
024407,복정역환승센터1번승강장,127.1273151082,37.4701247674
024408,오륜사거리,127.139223,37.505397
024409,오륜사거리,127.1392429305,37.5062520048
024410,위례중앙푸르지오 신안인스빌,127.143303,37.474841
024411,위례신안인스빌 중앙푸르지오,127.143922,37.475712
024412,송파와이즈더샵 엠코타운센트로엘,127.1440332271,37.4772256941
024413,송파와이즈더샵 엠코타운센트로엘,127.144389,37.477613
024414,위례별초등학교 위례2차아이파크,127.144235,37.479538
024415,위례별초등학교 위례스타힐스,127.144559,37.480338
024416,위례동주민센터 위례스타힐스,127.1436199149,37.4812781589
024417,위례동주민센터 위례송파푸르지오,127.142872,37.48157
024418,힐스테이트송파 송파더센트레,127.1419922382,37.4794843685
024419,송파더센트레 힐스테이트송파,127.141643,37.479448
024420,복정역2번출구,127.1268694814,37.4692838154
024421,세계로병원,127.141844,37.486552
024422,세계로병원,127.141787,37.487287
024423,덕수고등학교,127.146291,37.485431
024424,송파레이크파크호반써밋1차,127.140419,37.483895
024425,송파레이크파크호반써밋2차,127.140616,37.483469
024426,위례포레샤인13단지,127.13867,37.482961
024427,송파레이크파크호반써밋1차정문,127.138072,37.483192
024428,송파위례리슈빌,127.147845,37.484189
024429,남한산성입구,127.157278,37.49096
024430,서울아산병원장례식장,127.1074534384,37.524639581
024431,갑을 미성아파트,127.11248,37.535297
024432,송파배드민턴체육관,127.1380635927,37.494207337
024433,위례31단지정문,127.1327885717,37.4734882637
024434,풍납중학교앞,127.1152307919,37.5247728207
024435,복정역3번출구,127.123962,37.469732
024436,새마을시장,127.086736,37.508856
024437,잠실트리지움,127.0893716473,37.5075860124
024438,삼전역 잠실현대아파트,127.087268,37.503762
024439,위례포레샤인 위례31단지후문,127.133969,37.474853
024440,위례31단지 위례포레샤인후문,127.133738,37.47465
024441,위례송파더센트레 송파푸르지오,127.138469,37.479472
024442,장지역2번출구,127.126673,37.478273
024443,위례송파푸르지오 송파더센트레,127.1388560718,37.4807433226
024444,가락시장역5번출구,127.119535,37.492673
024445,올림픽대교남단교차로,127.11681,37.525152
024446,장지공영차고지,127.135886,37.480507
024447,장지공영차고지,127.135645,37.480562
024448,아이코리아,127.1334,37.480972
024449,송파파인타운11단지,127.132114,37.479127
024450,송파파인타운7단지,127.131653,37.479031
024451,송파파인타운10단지 13단지,127.129235,37.477599
024452,송파파인타운8단지 9단지,127.1274733427,37.4780867697
024453,송파구립산모건강증진센터,127.12731,37.477983
024454,장지동주민센터앞,127.132886471,37.486694466
024455,장지동주민센터 송파파인타운1단지,127.132993,37.486505
024456,잠실여고후문,127.1116190362,37.5025010936
024457,건영아파트앞,127.126489,37.481838
024458,잠실새내역앞,127.0860380725,37.5104224501
024459,가락래미안앞,127.132413,37.499257
024460,서울버스종점,127.1369279275,37.4806082049
024461,서울버스종점,127.137777,37.48038
024462,송파파인타운2단지 구립송파복지센터,127.132647,37.485133
024463,송파파인타운3단지 한림예고,127.132797,37.484968
024464,송파글마루도서관 버들어린이집,127.131555,37.481607
024465,송파글마루도서관 버들어린이집,127.131337,37.481598
024466,문현고등학교 송파파인타운5단지,127.129475,37.480632
024467,문현고등학교,127.1292061629,37.4807091324
024468,풍납현대아파트,127.1193610526,37.5287587812
024469,문정3차푸르지오아파트 송파파인타운1단지,127.1335864078,37.4866738525
024470,문정3차푸르지오아파트 송파파인타운1단지,127.1333836546,37.4864839486
024471,아이코리아앞,127.13364,37.48096
024472,가든파이브 웍스동,127.121195,37.478215
024473,가든파이브 웍스동,127.1212593757,37.4782546079
024474,위례31단지정문,127.132278952,37.4725899491
024475,장지역가든파이브라이프동,127.124615,37.479072
024476,장지역가든파이브라이프동,127.1249012174,37.4789275658
024477,가든파이프툴동,127.1193612432,37.4791477338
024478,가든파이브툴동,127.119308,37.478998
024479,잠실대교전망쉼터,127.0951336442,37.5201071463
024480,잠실대교전망쉼터,127.09479,37.519993
024481,석촌호수서호사거리,127.098408,37.506324
024482,석촌호수서호사거리,127.099235139,37.5065890171
024483,미켈란호수가아파트,127.1026500655,37.5076563193
024484,미켈란호수가아파트,127.1031124564,37.5081977473
024485,호수임광아파트,127.1067263617,37.5106263397
024486,호수임광아파트,127.1072025448,37.5113882396
024487,송파파인타운아파트11단지,127.133242,37.478367
024488,송파파인타운아파트11단지,127.133178,37.478458
024489,문정중학교후문,127.130275,37.488649
024490,문정동래미안아파트남문,127.130442,37.488828
024491,파크데일아파트입구,127.154895,37.497538
024492,위례아이파크아파트앞,127.1411478405,37.4758687793
024493,송파더센트레 송례초앞,127.139157,37.478535
024494,송파더센트레 송례중앞,127.1407082374,37.4782159275
024495,송파꿈에그린아파트,127.1407699426,37.4749448409
024496,송파푸르지오시티 한화오벨리스크,127.120178,37.481026
024497,송파푸르지오시티 한화오벨리스크,127.120387,37.480797
024498,파크데일아파트입구,127.1547623047,37.4977775358
024499,복정역,127.1257548303,37.4700651629
024500,복정역환승센터2번승강장,127.12741,37.469827
024502,송파 잠실세무서,127.1153594729,37.5267839464
024503,복정역환승센터3번승강장,127.1275897549,37.4699297672
024504,풍납동극동 쌍용아파트,127.1184114313,37.5263988605
024505,송파역,127.1123582001,37.4998736805
024506,복정역환승센터4번승강장,127.12764,37.469822
024508,송파역 헬리오시티,127.11185,37.499696
024509,송례중학교 위례아이파크,127.141823,37.477692
024510,잠실4동주민센터 파크리오B상가,127.113228,37.520113
024511,송파호반베르디움더퍼스트,127.140918,37.50685
024512,오륜사거리,127.139031,37.507604
024513,세륜중학교,127.1327576434,37.5077220872
024514,오금공원,127.131895,37.506373
024515,오금역 오금고교,127.1288164094,37.5029792202
024516,송파삼성래미안아파트,127.119976,37.504681
024517,송파현대아파트 가락중학교,127.118207,37.502994
024518,가락고등학교,127.1173359596,37.5016205862
024519,가락동부센트레빌아파트,127.117396,37.499294
024520,가락중학교,127.117415,37.502089
024521,가락중학교 래미안송파파인탑,127.118549,37.503047
024522,가락삼익맨숀,127.120767,37.505321
024523,오금역 오금고교,127.129057,37.502638
024524,오금공원,127.1316690127,37.5053272821
024525,세륜중학교,127.1327475445,37.5069661108
024526,송파호반베르디움더퍼스트,127.140875,37.506608
024527,송파파인타운1단지,127.133556,37.485924
024528,송파파인타운2단지,127.131225,37.483166
024529,송파파크하비오푸르지오,127.12215,37.481234
024530,서울동부지방법원 검찰청,127.120922,37.48351
024531,문정법조단지,127.117764345,37.4857979941
024532,올림픽훼밀리타운아파트,127.114338,37.486399
024533,올림픽훼밀리타운아파트,127.11431,37.48618
024534,문정법조단지,127.117208,37.485463
024535,서울동부지방법원 검찰청,127.120423,37.483932
024536,송파아이파크오피스텔,127.122354,37.480133
024537,송파파인타운3단지,127.1316666363,37.4834326172
024538,송파파인타운1단지,127.133627,37.485657
024540,석촌역4번출구,127.108209,37.504497
024542,잠실역 롯데호텔,127.100995,37.511745
024543,석촌역5번출구,127.107574,37.504389
024544,위례포레샤인15단지,127.143146,37.486076
024545,송파레이크파크호반써밋2차정문,127.142073,37.485415
024546,송파레이크파크호반써밋1차후문,127.140211,37.48538
024547,문정역테라타워,127.120333,37.484709
024548,서울한방병원,127.115478,37.485606
024549,가원초등학교,127.109841,37.48915
024550,힐스테이트에코송파,127.115279,37.485607
024551,문정현대지식산업센터,127.119656,37.485501
024552,송파레이크파크호반써밋1차후문,127.140378,37.485079
024553,롯데월드 샤롯데,127.10062,37.510766
024554,잠실롯데월드,127.098662,37.51013
024555,레이크팰리스아파트,127.097273,37.50892
024556,삼전동주민센터,127.092051,37.503387
024557,삼전역,127.089035,37.503906
024559,레이크팰리스아파트,127.097566,37.508372
024560,잠실롯데월드,127.098555827,37.509806577
024561,롯데월드 샤롯데,127.100878,37.510569
024562,송파구청,127.106421,37.516187
024563,잠실역 시그마타워,127.10259,37.514368
024610,장미아파트,127.101971,37.51735
024611,잠실파크리오아파트,127.1090124148,37.5191459546
024620,잠실롯데월드호텔롯데타워,127.1006521072,37.5107407047
024653,위례포레샤인 송파꿈에그린서문,127.137293,37.477324
024654,송파꿈에그린서문 위례포레샤인,127.137459,37.476613
024658,복정역환승주차장,127.128144,37.470728
024662,잠실새내역,127.08406,37.511957
024710,잠실종합운동장,127.0721954509,37.5111066459
024711,잠실종합운동장,127.0724640283,37.510440568
024715,잠실역,127.096996375,37.5126667117
024728,잠실새내역,127.0836048934,37.5114109026
024735,가락동,127.114655,37.491262
024736,경찰병원 서울동부고용노동지청,127.12216,37.494165
024740,경찰병원 서울동부고용노동지청,127.1221914316,37.4944500949
024741,가락동,127.115336,37.491693
024744,올림픽선수촌아파트,127.131173,37.516164
024745,올림픽선수촌아파트,127.130871,37.516446
024766,오금역,127.127648,37.501179
024767,오금역,127.12665,37.500602
024768,오금동,127.132164,37.506099
024769,오금동,127.132089393,37.5066818144
024770,방이동,127.12967,37.511496
024771,방이동,127.1287692349,37.5110954671
024801,장지역,127.126368963,37.4775131709
024901,장미광장,127.1270390731,37.5125528466
024902,한성백제박물관,127.1196010139,37.515418852
024903,올림픽공원평화의문,127.1150080134,37.5170704843
024905,롯데월드,127.0970648021,37.5121467731
024906,잠실종합운동장,127.0753391812,37.5115431048
024912,송파레미니스아파트,127.136911,37.507867
024913,송파레미니스아파트,127.137183599,37.5082386325
024915,한강극동아파트후문,127.1124924101,37.5307280713
024916,토성초등학교 한강극동아파트,127.1144039912,37.5298706007
024917,풍납2동주민센터,127.1168541891,37.5287762059
024998,잠실역,127.0991375288,37.5150672672
025001,상일초교,127.171362,37.546131
025002,상일초교,127.1706308587,37.5457940987
025003,초이동,127.161596,37.542139
025004,초이동,127.1610838354,37.5418463392
025005,강동자이 프라자아파트,127.1488149683,37.5367757552
025006,강동자이?프라자아파트,127.147785,37.53621
025007,길동주민센터 둔촌2동주민센터,127.1429328548,37.5342743542
025008,길동주민센터 둔촌2동주민센터,127.142105,37.533887
025009,길동사거리 강동세무서,127.1368249306,37.5345321979
025010,길동사거리 강동세무서,127.135862,37.534742
025011,강동역,127.13245,37.535907
025012,강동역,127.131516,37.536106
025013,천호역,127.127052,37.537655
025014,천호역,127.125539,37.537949
025101,강동공영차고지,127.173885,37.564066
025102,강동공영차고지,127.174323,37.564179
025103,고덕리엔파크1단지,127.1704714177,37.5611595214
025104,고덕리엔파크1단지,127.170696,37.561365
025105,해뜨는주유소,127.170805,37.559102
025106,해뜨는주유소,127.170989,37.559757
025107,고덕천교차로,127.171147352,37.5563241348
025108,고덕천교차로,127.171447,37.55641
025109,고덕자이 고덕천물놀이장,127.1720516501,37.5534666908
025110,강명초등학교,127.172373,37.553372
025111,고덕자이,127.1725023454,37.5516025716
025112,고덕리엔파크3단지,127.172726,37.55189
025113,상일동산 롯데캐슬베네루체,127.165199,37.549972
025114,상일동산 롯데캐슬베네루체,127.165437,37.549945
025115,상일근린공원,127.167006,37.547315
025116,상일근린공원,127.16724,37.547395
025117,GS강동자이아파트 둔촌동프라자아파트,127.1490315784,37.5370016433
025118,둔촌동프라자아파트 GS강동자이아파트,127.1481010933,37.5361365076
025119,둔촌푸르지오아파트,127.144197,37.53503
025120,둔촌푸르지오아파트,127.1446715983,37.5346425877
025121,길동주민센터 서울양병원,127.141825,37.534121
025122,둔촌2동주민센터 서울양병원,127.141927,37.533652
025123,길동사거리 강동세무서,127.1375233178,37.5344456779
025124,길동사거리 강동세무서,127.137182,37.534125
025125,강동역1번출구 동신중학교,127.131857,37.536283
025126,강동역 강풀만화거리입구,127.13097,37.536052
025127,천호역5번출구 천호사거리,127.127032,37.537773
025128,천호역6번출구 천호사거리,127.127293,37.53723
025131,상일동역4번출구 센트럴푸르지오,127.169638,37.557235
025132,상일동역6번출구 고덕아르테온,127.1679351284,37.5568294953
025133,상일동역1번출구,127.163945,37.556517
025134,상일동역8번출구,127.164852,37.55639
025135,고덕그라시움,127.160702,37.556107
025136,고덕그라시움,127.1602719709,37.5557278909
025137,고덕평생학습관 온조대왕체육관,127.1581417355,37.5556884118
025138,고덕평생학습관 온조대왕체육관,127.158091,37.555507
025139,고덕역,127.155862,37.555437
025140,고덕역,127.154997,37.55504
025141,배재중고등학교,127.149323,37.554855
025142,배재중고등학교,127.149718,37.55454
025143,동부기술교육원 장애인종합복지관,127.146584873,37.5547923189
025144,동부기술교육원 장애인종합복지관,127.145752,37.554617
025145,명일초등학교,127.1434373656,37.5548673708
025146,명일초등학교,127.143468,37.554602
025147,암사3동주민센터(강동롯데캐슬퍼스트),127.139195,37.554877
025148,암사3동주민센터프라이어팰리스,127.1393191473,37.5545587211
025149,강일중 선사고,127.137023,37.554863
025150,강일중 선사고,127.136093,37.554623
025151,신암중학교,127.1313639495,37.5548390685
